env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,site_id
,2023,Air,NA - GHG,Emission,Wastewater,tonnes,90.7591,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-21eee27d
,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,3.83,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,3.19,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,692886.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,9688.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,180525.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,0.56,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,1.0,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,3.56,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,693429.848,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,10730.95,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,181470.03,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,NA - GHG,Emission,Total,tonnes,885630.828,Aggregated value from multiple facilities,,GRP-25483238,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-25483238
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,0.193,Aggregated value from multiple facilities,,GRP-2a663492,CMP-31bb0d19,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-2a663492
,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.224,Aggregated value from multiple facilities,,GRP-2a663492,CMP-31bb0d19,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-2a663492
,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,24120.525,Aggregated value from multiple facilities,,GRP-2a663492,CMP-31bb0d19,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-2a663492
,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,27325.165,Aggregated value from multiple facilities,,GRP-2a663492,CMP-31bb0d19,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-2a663492
,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,0.641,Aggregated value from multiple facilities,,GRP-2a663492,CMP-31bb0d19,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-2a663492
,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.795,Aggregated value from multiple facilities,,GRP-2a663492,CMP-31bb0d19,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-2a663492
,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,24189.618,Aggregated value from multiple facilities,,GRP-2a663492,CMP-31bb0d19,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-2a663492
,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,27406.785,Aggregated value from multiple facilities,,GRP-2a663492,CMP-31bb0d19,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-2a663492
,2023,Air,NA - GHG,Emission,Total,tonnes,51596.403,Aggregated value from multiple facilities,,GRP-2a663492,CMP-31bb0d19,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-2a663492
,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,1.9854779999999999,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,9.99494,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,2640913.9,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,11669.51,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,564994.965,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,1.94455,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,11.08303,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,3135983.9668,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,12250.10907,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,567953.94894,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,NA - GHG,Emission,Total,tonnes,3716188.0245,Aggregated value from multiple facilities,,GRP-677b5973,CMP-7a096012,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-677b5973
,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,1.346751,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,2.4386609999999997,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,903570.439,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,3525.798,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,138838.81,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,16.6908,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,0.50501,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,2.735173,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,904037.7814,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,3896.827295,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,139561.64005,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,NA - GHG,Emission,Total,tonnes,1047496.24869,Aggregated value from multiple facilities,,GRP-7a9ba115,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-7a9ba115
,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,5.2063,Aggregated value from multiple facilities,,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-91aaa60b
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,0.07650000000000001,Aggregated value from multiple facilities,,GRP-91aaa60b,CMP-43299e17,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GRP-91aaa60b
